source_message_id,chatid,target_message_id,text,Instrument name,Entry price 1,Entry price 2,Entry price 3,Entry price 4,Entry price 5,Take profit price 1,Take profit price 2,Take profit price 3,Take profit price 4,Take profit price 5,Stop loss price,Order Type
2136,'5492592958',2026,'EURUSD sell now @ 1.0726 tp @ 1.0653 tp2 @ 1.0533  SL @ 1.0572',EURUSD,1.0726,,,,,1.0653,1.0533,,,,1.0572,Sell now
2137,'5492592958',2027,'EURGBP sell now @ 0.8645 tp @ 0.8595 tp2 @ 0.8515  SL @ 0.867530 pips)',EURGBP,0.8645,,,,,0.8595,0.8515,,,,0.867530,Sell now
6158,'5492592958',4402,'Sl edited @ 1.07650 for safety',,,,,,,,,,,,1.07650,
8928,'5492592958',5043,'EURGBP SELL NOW  @ 0.8645  TP : 0.8595 TP : 0.8515  SL : 0.867530 pips)',EURGBP,0.8645,,,,,0.8595,0.8515,,,,0.867530,Sell now
8929,'5492592958',5044,'Sl edited : 1.07650 for safety',,,,,,,,,,,,1.07650,
8930,'5492592958',5045,'Both limit 60+ pips running',,,,,,,,,,,,,
8933,'5492592958',5046,'ONE MORE NEWS IN 8 MINUTES   IF BREAKEVEN HIT GOLD RE-ENTRY VALID',GOLD,,,,,,,,,,,,
6162,'5492592958',4406,'USDCHF sell now @ 0.89680 Tp @ 0.89300 Tp2 @ 0.88600  Sl @ 0.89800',USDCHF,0.89680,,,,,0.89300,0.88600,,,,0.89800,Sell now
8934,'5492592958',5047,'Again Active and 25+ pips running',,,,,,,,,,,,,
2141,'5492592958',2031,'AUDNZD once do 1:1 sel b.e and take partially',AUDNZD,11,,,,,,,,,,,
8941,'5492592958',5051,'AUDNZD 1:1 running set b.e and take partially',AUDNZD,11,,,,,,,,,,,
2142,'5492592958',2032,'EURUSD UPDATE  NEAR TO TP1 70+ pips 1:1.5rr sl move entry point and take partially',EURUSD,,,,,,sl,,,,,,
12178,'5492592958',467,'add 20 pips to stop loss for safe retest',,20,,,,,,,,,,,
12179,'5492592958',468,'GBP/USD - Full Close + 220 PIP  + 13.5 %',GBP/USD,220,13.5,,,,,,,,,,
2146,'5492592958',2034,'Check and vote',,,,,,,,,,,,,
6169,'5492592958',4413,'Sorry guys you can leave the previous channel sorry for disturbing',,,,,,,,,,,,,
6169,'5492592958',4414,'Sorry guys you can leave the previous channel sorry for disturbing',,,,,,,,,,,,,
2151,'5492592958',2039,'Close EURGBP in some minus',EURGBP,,,,,,,,,,,,
8947,'5492592958',5053,'Closw',,,,,,,,,,,,,
2155,'5492592958',2043,'USOIL buy limit @ 88.55 tp @ 89.25 tp2 @ 90.40  SL @ 88.20',USOIL,88.55,,,,,89.25,90.40,,,,88.20,Buy limit
2156,'5492592958',2044,'20 pips away now from entry limit set your limit according to it',,20,,,,,,,,,,,
8951,'5492592958',5056,'USOIL BUY LIMIT   @ 88.55  TP : 89.20 TP : 90.00  SL : 88.20',USOIL,88.55,,,,,89.20,90.00,,,,88.20,Buy limit
8952,'5492592958',5057,'10 pips away now from entry limit set your limit according to it',,10,,,,,,,,,,,
8953,'5492592958',5058,'All brokers have Different prices',,,,,,,,,,,,,
2157,'5492592958',2045,'Price defferenc  Set your entry there which circle Chart m5',,,,,,,,,,,,,
8954,'5492592958',5059,'Price Difference Set your entry there which circle Chart m5 I use price of tradingview may be it is different from all broker prices',,,,,,,,,,,,,
8955,'5492592958',5060,'XAUUSD SELL NOW  @ 1920  TP : 1915 TP : 1910  SL : 1924',XAUUSD,1920,,,,,1915,1910,,,,1924,Sell now
2158,'5492592958',2046,'XAUUSD buy now @ 1918.3 tp @1929 tp2 @ 1945  SL @ 1911',XAUUSD,1918.3,,,,,1929,1945,,,,1911,Buy now
2160,'5492592958',2048,'XAUUSD buy limit @ 1915 tp @ 1927 tp2 @ 1945  SL @ 1909',XAUUSD,1915,,,,,1927,1945,,,,1909,Buy limit
8959,'5492592958',5061,'XAUUSD BUY LIMIT   @ 1915 - 1913  TP : 1920 TP : 1925 TP : 1930  SL : 1909',XAUUSD,1915,1913,,,,1920,1925,1930,,,1909,Buy limit
6171,'5492592958',4416,'XAUUSD buy now @ 1915 Other limit @ 1911 Tp @ 1928 Tp2 @ 1940  Sl @ 1908',XAUUSD,1915,1911,,,,1928,1940,,,,1908,Buy now
6172,'5492592958',4417,'XAUUSD NEXT MOVE POSSIBLE',XAUUSD,,,,,,,,,,,,
8967,'5492592958',5068,'US30 SELL NOW  @ 34375  TP : 34030  SL : 34451  Use Small Lot Size',US30,34375,,,,,34030,,,,,34451,Sell now
8968,'5492592958',5069,'SL Edited : 34470',,,,,,,,,,,,34470,
8969,'5492592958',5070,'30+ pips running',,,,,,,,,,,,,
8970,'5492592958',5071,'50+ pips running',,,,,,,,,,,,,
2164,'5492592958',2052,'AUDUSD buy limit @ 0.6410 Tp @ 0.6451 Tp2 @ 0.6504  Sl @ 0.639020 pips)',AUDUSD,0.6410,,,,,0.6451,0.6504,,,,0.639020,Buy limit
8974,'5492592958',5073,'Lot of blue pips ,,,,,,,,,,,,,
8975,'5492592958',5074,'AUDUSD BUY LIMIT   @ 0.6410  TP : 0.6451 TP : 0.6504  SL : 0.639020 pips)',AUDUSD,0.6410,,,,,0.6451,0.6504,,,,0.639020,Buy limit
2167,'5492592958',2055,'AUDUSD buy limit @ 0.6413 tp @ 0.6462 tp2 @ 0.6540  SL @ 0.638429 pips)',AUDUSD,0.6413,,,,,0.6462,0.6540,,,,0.638429,Buy limit
2168,'5492592958',2056,'Use this trade for AUDUSD delete above 1st one',AUDUSD,,,,,,,,,,,,
8976,'5492592958',5075,'AUDUSD BUY LIMIT   @ 0.6413  TP : 0.6462 TP : 0.6540  SL : 0.638429 pips)',AUDUSD,0.6413,,,,,0.6462,0.6540,,,,0.638429,Buy limit
2169,'5492592958',2057,'Be careful today market will be very volatile  Too much news today in defferent pairs  As GBP news comming in next 13 mins',,13,,,,,,,,,,,
2170,'5492592958',2058,'GBPAUD buy limit @ 1.9100 tp @ 1.9198 tp2 @ 1.9363  SL @ 1.9048',GBPAUD,1.9100,,,,,1.9198,1.9363,,,,1.9048,Buy limit
2171,'5492592958',2059,'Trigger',,,,,,,,,,,,,
2172,'5492592958',2060,'USDJPY sell limit @ 148.25 tp @ 147.80 tp2 @ 1547.20  SL @ 148.5025 pips)',USDJPY,148.25,,,,,147.80,1547.20,,,,148.5025,Sell limit
8979,'5492592958',5077,'GBPAUD BUY NOW  @ 1.9100  TP : 1.9198 TP : 1.9363  SL : 1.9048',GBPAUD,1.9100,,,,,1.9198,1.9363,,,,1.9048,Buy now
8980,'5492592958',5078,'USDJPY SELL LIMIT  @ 148.25  TP : 147.80 TP : 1547.20  SL : 148.5025 pips)',USDJPY,148.25,,,,,147.80,1547.20,,,,148.5025,Sell limit
8982,'5492592958',5080,'Check again',,,,,,,,,,,,,
2173,'5492592958',2061,'Hi guys as your mentor i recommend to start part money with Copytrading and have extra income without any paying attention and with any loss   Start your extra profit now  I recommend it 100% profitable it is',,,,,,,,,,,,,
2175,'5492592958',2063,'GBPAUD sl hit',GBPAUD,,,,,,,,,,,,
8991,'5492592958',5084,'G/A hit SL I know today Gona very hard day for us',,,,,,,,,,,,,
2178,'5492592958',2066,'XAUUSD buy limit @ 1923 tp @ 1931 tp2 @ 1940  SL @ 1918.5',XAUUSD,1923,,,,,1931,1940,,,,1918.5,Buy limit
8997,'5492592958',5090,'Wait For Confirmation Hold SELL trade for now',,,,,,,,,,,,,Sell
2179,'5492592958',2067,'USDJPY close at entry point',USDJPY,,,,,,,,,,,,
8998,'5492592958',5091,'Close this trade in 16+ pips',,,,,,,,,,,,,
6179,'5492592958',4424,'XAUUSD sell now @ 1926',XAUUSD,1926,,,,,,,,,,,Sell now
9000,'5492592958',5093,'Gold stuck in 1925 to 1927 no volume',GOLD,1925,1927,,,,,,,,,,
9001,'5492592958',5094,'Shift SL : 1933  Set one more Sell limit @ 1929',,,,,,,,,,,,1933,Sell limit
6180,'5492592958',4425,'If still who not entered take it from @ 1927.50',,1927.50,,,,,,,,,,,
9004,'5492592958',5096,'Active',,,,,,,,,,,,,
9009,'5492592958',5100,'Now we are going to kick out all monthly members who didn’t renewed there membership',,,,,,,,,,,,,
2193,'5492592958',2074,'XAUUSD buy from 1923 is not valid guys',XAUUSD,1923,,,,,,,,,,,Buy
6194,'5492592958',4434,'XAUUSD buy from 1923 is not valid guys',XAUUSD,1923,,,,,,,,,,,Buy
9019,'5492592958',5102,'Why u guys again and again message no signs no signal   Once we find opportunity we send signals keep patience if u don’t have patience leave this group and follow someone else signals',,,,,,,,,,,,,
2194,'5492592958',2075,'EURCAD BUY NOW @ 1.4297 tp @ 1.4340 tp2 @ 1.4410  SL @ 1.418017 pips)',EURCAD,1.4297,,,,,1.4340,1.4410,,,,1.418017,Buy now
6195,'5492592958',4435,'EURCAD BUY NOW @ 1.4297 tp @ 1.4340 tp2 @ 1.4410  SL @ 1.418017 pips)',EURCAD,1.4297,,,,,1.4340,1.4410,,,,1.418017,Buy now
9020,'5492592958',5103,'EURCAD BUY NOW   @ 1.4297  TP : 1.4340 TP : 1.4410  SL : 1.418017 pips)',EURCAD,1.4297,,,,,1.4340,1.4410,,,,1.418017,Buy now
9021,'5492592958',5104,'1.4280 SL correction',,1.4280,,,,,,,,,,,
2195,'5492592958',2076,'Sl edited',,,,,,,,,,,,,
6196,'5492592958',4436,'Sl edited',,,,,,,,,,,,,
2196,'5492592958',2077,'EURCAD sl extend for 5 pips 1.4275',EURCAD,,,,,,,,,,,1.4275,
6197,'5492592958',4437,'EURCAD sl extend for 5 pips 1.4275',EURCAD,,,,,,,,,,,1.4275,
9024,'5492592958',5105,'EURCAD sl extend for 5 pips 1.4275',EURCAD,,,,,,,,,,,1.4275,
2197,'5492592958',2078,'EURCHF buy limit @ 0.9623 tp @ 0.9760 tp2 @ 0.9930  SL @ 0.9557',EURCHF,0.9623,,,,,0.9760,0.9930,,,,0.9557,Buy limit
6198,'5492592958',4438,'EURCHF buy limit @ 0.9623 tp @ 0.9760 tp2 @ 0.9930  SL @ 0.9557',EURCHF,0.9623,,,,,0.9760,0.9930,,,,0.9557,Buy limit
9025,'5492592958',5106,'EURCHF BUY LIMIT  @ 0.9623  TP : 0.9749 TP : 0.9900  SL : 0.9557',EURCHF,0.9623,,,,,0.9749,0.9900,,,,0.9557,Buy limit
9026,'5492592958',5107,'Use small lot long term setup',,,,,,,,,,,,,
2200,'5492592958',2081,'EURCAD sl -22 pips',EURCAD,,,,,,,,,,,22,
6201,'5492592958',4441,'EURCAD sl -22 pips',EURCAD,,,,,,,,,,,22,
6202,'5492592958',4442,'US30 buy limit @ 33860 tp @ 34080 tp2 @ 34450  SL @ 33750',US30,33860,,,,,34080,34450,,,,33750,Buy limit
2201,'5492592958',2082,'US30 buy limit @ 33860 tp @ 34080 tp2 @ 34450  SL @ 33750',US30,33860,,,,,34080,34450,,,,33750,Buy limit
9030,'5492592958',5110,'US30 BUY LIMIT   @ 33860  TP : 34080 TP : 34450  SL : 33750',US30,33860,,,,,34080,34450,,,,33750,Buy limit
2202,'5492592958',2083,'XAUUSD buy limit @ 1905.7 tp @ 1916 tp2 @ 1930  SL @ 190057 pips)',XAUUSD,1905.7,,,,,1916,1930,,,,190057,Buy limit
6203,'5492592958',4443,'XAUUSD buy limit @ 1905.7 tp @ 1916 tp2 @ 1930  SL @ 190057 pips)',XAUUSD,1905.7,,,,,1916,1930,,,,190057,Buy limit
9031,'5492592958',5111,'XAUUSD BUY LIMIT   @ 1905.8  TP : 1912 TP : 1920  SL : 1900',XAUUSD,1905.8,,,,,1912,1920,,,,1900,Buy limit
2203,'5492592958',2084,'US30 SL SET  @ 33690 for safety',US30,,,,,,,,,,,33690,
6204,'5492592958',4444,'US30 SL SET  @ 33690 for safety',US30,,,,,,,,,,,33690,
9032,'5492592958',5112,'US30 SL SET  @ 33690 for safety',US30,,,,,,,,,,,33690,
2204,'5492592958',2085,'AUDCAD sell limit @ 0.8668 other sell limit @ 0.8700 tp @ 0.8568 tp2 @ 0.8430  SL @ 0.8731',AUDCAD,0.8668,0.8700,,,,0.8568,0.8430,,,,0.8731,Sell limit
6205,'5492592958',4445,'AUDCAD sell limit @ 0.8668 other sell limit @ 0.8700 tp @ 0.8568 tp2 @ 0.8430  SL @ 0.8731',AUDCAD,0.8668,0.8700,,,,0.8568,0.8430,,,,0.8731,Sell limit
2205,'5492592958',2086,'XAUUSD sell now @ 1914.5 TP @ 1905  Sl @ 1917.5',XAUUSD,1914.5,,,,,1905,,,,,1917.5,Sell now
6206,'5492592958',4446,'XAUUSD sell now @ 1914.5 TP @ 1905  Sl @ 1917.5',XAUUSD,1914.5,,,,,1905,,,,,1917.5,Sell now
9033,'5492592958',5113,'XAUUSD SELL NOW  @ 1915 - 1916  TP : 1911 TP : 1907  SL : 1924',XAUUSD,1915,1916,,,,1911,1907,,,,1924,Sell now
2206,'5492592958',2087,'CADJPY sell now @110.32 Tp @ 109.83 Tp2 @ 109.25  Sl @ 110.71',CADJPY,110.32,,,,,109.83,109.25,,,,110.71,Sell now
6207,'5492592958',4447,'CADJPY sell now @110.32 Tp @ 109.83 Tp2 @ 109.25  Sl @ 110.71',CADJPY,110.32,,,,,109.83,109.25,,,,110.71,Sell now
2207,'5492592958',2088,'EURNZD buy limit @ 1.7755 tp @ 1.7834 tp2 @ 1.7958  SL @ 1.771640 pips)',EURNZD,1.7755,,,,,1.7834,1.7958,,,,1.771640,Buy limit
6208,'5492592958',4448,'EURNZD buy limit @ 1.7755 tp @ 1.7834 tp2 @ 1.7958  SL @ 1.771640 pips)',EURNZD,1.7755,,,,,1.7834,1.7958,,,,1.771640,Buy limit
9035,'5492592958',5114,'EURNZD BUY LIMIT  @ 1.7755  TP : 1.7834 TP : 1.7958  SL : 1.7716',EURNZD,1.7755,,,,,1.7834,1.7958,,,,1.7716,Buy limit
9036,'5492592958',5115,'CADJPY SELL NOW  @ 110.36  TP : 109.83 TP : 109.25  SL : 110.71',CADJPY,110.36,,,,,109.83,109.25,,,,110.71,Sell now
2210,'5492592958',2091,'XAUUSD close full in 90+ 1:3rr',XAUUSD,,,,,,,,,,,,
6211,'5492592958',4451,'XAUUSD close full in 90+ 1:3rr',XAUUSD,,,,,,,,,,,,
2212,'5492592958',2093,'XAUUSD buy trade b.e hit  Valit to enter again',XAUUSD,,,,,,,,,,,,Buy
6213,'5492592958',4453,'XAUUSD buy trade b.e hit  Valit to enter again',XAUUSD,,,,,,,,,,,,Buy
9044,'5492592958',5120,'XAUUSD buy trade b.e hit  Valid to enter again',XAUUSD,,,,,,,,,,,,Buy
9045,'5492592958',5121,'Enter EURNZD',EURNZD,,,,,,,,,,,,
6214,'5492592958',4454,'Enter EURNZD',EURNZD,,,,,,,,,,,,
2213,'5492592958',2094,'Enter EURNZD',EURNZD,,,,,,,,,,,,
9046,'5492592958',5122,'Breakeven hit',,,,,,,,,,,,,
9047,'5492592958',5123,'If u still holding close',,,,,,,,,,,,,
9048,'5492592958',5124,'40+ pips move again and hit break even',,,,,,,,,,,,,
9049,'5492592958',5125,'40+ pips move again and hit break even',,,,,,,,,,,,,
9052,'5492592958',5127,'XAUUSD SELL NOW   @ 1903.80',XAUUSD,1903.80,,,,,,,,,,,Sell now
9054,'5492592958',5129,'TP : 1998  TP : 1993  SL : 1906.88',,,,,,,1998,1993,,,,1906.88,
9056,'5492592958',5131,'Check tp again',,,,,,,,,,,,,
2214,'5492592958',2095,'XAUUSD move 50+ pips then back  But i am holding still Set sl @ 1898.5 to be safe  Extend 15 pips just',XAUUSD,,,,,,,,,,,1898.5,
6215,'5492592958',4455,'XAUUSD move 50+ pips then back  But i am holding still Set sl @ 1898.5 to be safe  Extend 15 pips just',XAUUSD,,,,,,,,,,,1898.5,
9058,'5492592958',5132,'Set Break even',,,,,,,,,,,,,
6216,'5492592958',4456,'GBPUSD buy now @ 1.2171 tp @ 1.2282 tp2 @ 1.2446  SL @ 1.211060 pips)',GBPUSD,1.2171,,,,,1.2282,1.2446,,,,1.211060,Buy now
9059,'5492592958',5133,'GBPUSD BUY NOW  @ 1.2170  TP : 1.2282 TP : 1.2446  SL : 1.2110',GBPUSD,1.2170,,,,,1.2282,1.2446,,,,1.2110,Buy now
2216,'5492592958',2097,'GBPUSD buy now @ 1.2171 tp @ 1.2282 tp2 @ 1.2446  SL @ 1.211060 pips)',GBPUSD,1.2171,,,,,1.2282,1.2446,,,,1.211060,Buy now
6219,'5492592958',4460,'And there are many people in this channel who have only made deposits and are not trading ,,,,,,,,,,,,,
6221,'5492592958',4461,'Nzdjpy Sell from 88.370  Tp______________86.307  Sl______________88.972',NZDJPY,88.370,,,,,,,,,,,Sell
6223,'5492592958',4462,'Gold Buy From 1897.918  Tp_____________1918.959  Sl_____________1897.918',GOLD,1897.918,,,,,,,,,,,Buy
2217,'5492592958',2099,'XAUUSD buy now @ 1896 tp @ 1909 tp2 @ 1931  SL @ 1888',XAUUSD,1896,,,,,1909,1931,,,,1888,Buy now
6224,'5492592958',4463,'XAUUSD buy now @ 1896 tp @ 1909 tp2 @ 1931  SL @ 1888',XAUUSD,1896,,,,,1909,1931,,,,1888,Buy now
2220,'5492592958',2102,'02 accounts accepted only',,02,,,,,,,,,,,
2221,'5492592958',2103,'Close this trade',,,,,,,,,,,,,
6227,'5492592958',4466,'Close this trade',,,,,,,,,,,,,
9071,'5492592958',5142,'Close this trade',,,,,,,,,,,,,
9074,'5492592958',5144,'XAUUSD BUY LIMIT    @ 1890 - 1886  TP : 1895 TP : 1905 TP : 1935  SL : 1880',XAUUSD,1890,1886,,,,1895,1905,1935,,,1880,Buy limit
9076,'5492592958',5146,'Also Set One Buy Limit   @ 1890',,1890,,,,,,,,,,,Buy limit
9077,'5492592958',5147,'This limit bit risky  Why we place one buy limit @ 1890 maybe if market not go to 1886 or 1885 Soo we have one buy from 1890  But I think market hit our buy limits also 1886 - 1885',,1890,1886,1885,1890,1886,,,,,,,Buy limit
2222,'5492592958',2104,'XAUUSD sl set 1886',XAUUSD,,,,,,,,,,,1886,
6228,'5492592958',4467,'XAUUSD sl set 1886',XAUUSD,,,,,,,,,,,1886,
9079,'5492592958',5149,'USTECH NASDAQ) SELL NOW  @ 14620',NASDAQ,14620,,,,,,,,,,,Sell now
9084,'5492592958',5153,'Close All Gold if anyone holding',GOLD,,,,,,,,,,,,
9085,'5492592958',5154,'Market continusaly falling',,,,,,,,,,,,,
9086,'5492592958',5155,'But I’m still holding',,,,,,,,,,,,,
9087,'5492592958',5156,'Near to target 1',,,,,,,,,,,,,
9088,'5492592958',5157,'Nas100 Target done 125+ pips running  Close 80%)',NAS100,,,,,,,,,,,,
9090,'5492592958',5158,'XAUUSD SELL NOW  @ 1979  TP : 1974 TP : 1969  SL : 1985',XAUUSD,1979,,,,,1974,1969,,,,1985,Sell now
9091,'5492592958',5159,'1879  Typing mistake',,1879,,,,,,,,,,,
12189,'5492592958',481,'USD/CHF  Hit Stop loss    from now on - we will  have To Chose From Best Trades  3 : 4 max during the week  so we will have Higher risk per Trade  10 % ) and less quantity',USD/CHF,10,,,,,,,,,,,
2223,'5492592958',2105,'XAUUSD buy now 1976.5 Tp @ 1983 Tp2 @ 1989  Sl @ 1971.550 pips)',XAUUSD,1976.5,,,,,1983,1989,,,,1971.550,Buy now
6229,'5492592958',4468,'XAUUSD buy now 1976.5 Tp @ 1983 Tp2 @ 1989  Sl @ 1971.550 pips)',XAUUSD,1976.5,,,,,1983,1989,,,,1971.550,Buy now
9094,'5492592958',5161,'USDCAD SELL LIMIT  @ 1.3530  TP : 1.3505 TP : 1.3460  SL : 1.3546',USDCAD,1.3530,,,,,1.3505,1.3460,,,,1.3546,Sell limit
9095,'5492592958',5162,'XAUUSD SELL NOW  @ 1874.5  TP : 1870 TP : 1865  SL : 1878',XAUUSD,1874.5,,,,,1870,1865,,,,1878,Sell now
9098,'5492592958',5163,'US30 SELL NOW   @ 33520  TP : 32839  SL : 33650',US30,33520,,,,,32839,,,,,33650,Sell now
9099,'5492592958',5164,'Set Tp 1  TP : 33200',,,,,,,33200,,,,,,
9103,'5492592958',5166,'US30 Hit SL SHIT  WILL SEND NEXT US30 SETUP SOON',US30,,,,,,,,,,,,
9106,'5492592958',5168,'XAUUSD NEXT MOVE POSSIBLE   WAIT FOR CONFIRMATION',XAUUSD,,,,,,,,,,,,
9107,'5492592958',5169,'USOIL XTIUSD) SELL LIMIT    @ 91.50  TP : 90.00 TP : 87.55  SL : 92.45',USOIL,91.50,,,,,90.00,87.55,,,,92.45,Sell limit
9108,'5492592958',5170,'All broker have different OIL prices soo be careful my side price running 91.26 right now',,91.26,,,,,,,,,,,
9111,'5492592958',5172,'XAUUSD SELL LIMIT   @ 1871 - 1873  TP : 1865 TP : 1855  SL : 1880',XAUUSD,1871,1873,,,,1865,1855,,,,1880,Sell limit
9112,'5492592958',5173,'Set tp 1 - 1862   Inshallah it will fall',,,,,,,1862,,,,,,
12199,'5492592958',489,'Sorry guys we correct this -  1.63450  100 PIP',,1.63450,,,,,,,,,,,
9114,'5492592958',5175,'Add one more Sell   @ 1975',,1975,,,,,,,,,,,Sell
9116,'5492592958',5176,'Not Hit SL if hit your change your broker don’t ask me again and again I’m not your broker',,,,,,,,,,,,,
14855,'5492592958',4469,'Those who use telegram premium help me boost this so I can be posting stories',,,,,,,,,,,,,
2793,'5492592958',2106,'USDMXN sell limit @ 17.462 tp @ 17.362 tp2 @ 17.248  SL @ 17.51553 pips)',USDMXN,17.462,,,,,17.362,17.248,,,,17.51553,Sell limit
9135,'5492592958',5182,'USDMXN SELL LIMIT  @ 17.462  TP : 17.378 TP : 17.266  SL : 17.515',USDMXN,17.462,,,,,17.378,17.266,,,,17.515,Sell limit
2794,'5492592958',2107,'SCALPING TRADE  NZDCHF buy now @ 0.5463 tp @ 0.5490 tp2 @ 0.5528  SL 2 0.545013 pips)',NZDCHF,0.5463,,,,,0.5490,0.5528,,,,,Buy now
9136,'5492592958',5183,'NZDCHF BUY NOW   @ 0.5462  TP : 0.5490 TP : 0.5528  SL : 0.5450',NZDCHF,0.5462,,,,,0.5490,0.5528,,,,0.5450,Buy now
2795,'5492592958',2108,'LONG TERM TRADE  US30 sell limit @ 33787 tp @ 33530 tp2 @ 33025  SL @ 33920',US30,33787,,,,,33530,33025,,,,33920,Sell limit
2796,'5492592958',2109,'NZDCHF sl set 0.5445  Extend 5 pips just',NZDCHF,,,,,,,,,,,0.5445,
9139,'5492592958',5185,'NZDCHF set SL @ 0.5445  Extend 5 pips just',NZDCHF,,,,,,,,,,,0.5445,
14864,'5492592958',4477,'LONG TERM TRADE   EURUSD sell limit @ 1.05940 tp @ 1.05020 tp 2 @ 1.03100  Sl @ 1.06150 [ 19 PIPS ]',EURUSD,1.05940,,,,,1.05020,1.03100,,,,1.06150,Sell limit
14865,'5492592958',4478,'CADJPY sell limit @ 110.770 tp @ 109.600 tp 2 @ 107.800  Sl @ 111.170',CADJPY,110.770,,,,,109.600,107.800,,,,111.170,Sell limit
2797,'5492592958',2110,'GBPJPY sell limit @ 181.97 tp @ 181.42 tp2 @ 180.57  SL @ 182.3033 pips)',GBPJPY,181.97,,,,,181.42,180.57,,,,182.3033,Sell limit
9140,'5492592958',5186,'GBPJPY SELL LIMIT  @ 181.97  TP : 181.45 TP : 180.62  SL : 182.30',GBPJPY,181.97,,,,,181.45,180.62,,,,182.30,Sell limit
9144,'5492592958',5190,'NZDCHF Also Running In Profit But Market is Very Slow today',NZDCHF,,,,,,,,,,,,
14868,'5492592958',4481,'CHFJPY Buy limit @ 163.080 tp @ 163.800 tp 2 @ 164.600  Sl @ 162.950 [ 13 pips ]',CHFJPY,163.080,,,,,163.800,164.600,,,,162.950,Buy limit
14869,'5492592958',4482,'Sl move 5 pips more @ 162.900 Hold it',,,,,,,,,,,,162.900,
12202,'5492592958',494,'dont risk to apply 10 %',,10,,,,,,,,,,,
14871,'5492592958',4484,'Re_enter chfjpy with small lot 0.5% risk',CHFJPY,,,,,,,,,,,,
12203,'5492592958',495,'!! We need more confirmation',,,,,,,,,,,,,
12204,'5492592958',496,'we may enter after 1 hr',,,,,,,,,,,,,
14872,'5492592958',4485,'Exit at entry move 30+ pips',,,,,,,,,,,,,
2803,'5492592958',2118,'XAUUSD sell now @ 1920 tp @ 1913 tp2 @ 1904.5  SL @ 1925',XAUUSD,1920,,,,,1913,1904.5,,,,1925,Sell now
2805,'5492592958',2120,'EURAUD sell now @ 1.6580 tp @ 1.6480 tp2 @ 1.6290  sl @ 1.6650',EURAUD,1.6580,,,,,1.6480,1.6290,,,,1.6650,Sell now
2806,'5492592958',2121,'long term trade use risk managment',,,,,,,,,,,,,
2807,'5492592958',2122,'EURUSD sell limit @ 1.0482 tp @ 1.0417 tp2 @ 1.0353  SL @ 1.051735 pips)',EURUSD,1.0482,,,,,1.0417,1.0353,,,,1.051735,Sell limit
2808,'5492592958',2123,'XAUUSD sell now 1823 other limit @ 1825 tp @ 1814 tp2 @ 1804  SL @1830',XAUUSD,1823,1825,,,,1814,1804,,,,1830,Sell now
2809,'5492592958',2124,'use same sl and tps and hold',,,,,,,,,,,,,
9147,'5492592958',5195,'XAUUSD SELL NOW  @ 1823 - 1825  TP : 1819 TP : 1815 TP : 1810  SL : 1830',XAUUSD,1823,1825,,,,1819,1815,1810,,,1830,Sell now
9148,'5492592958',5196,'EURAUD SELL NOW   @ 1.6580  TP :  1.6480 TP : 1.6290  SL : 1.6650',EURAUD,1.6580,,,,,1.6480,1.6290,,,,1.6650,Sell now
9149,'5492592958',5197,'long term trade use risk managment',,,,,,,,,,,,,
2810,'5492592958',2125,'USOIL sell limit @ 88.95 tp @ 87.20 tp2 @ 85.40  SL @ 89.90',USOIL,88.95,,,,,87.20,85.40,,,,89.90,Sell limit
9150,'5492592958',5198,'XAUUSD SELL AGAIN   @ 1829  TP : 1818 TP : 1810  SL : 1836',XAUUSD,1829,,,,,1818,1810,,,,1836,Sell
14873,'5492592958',4488,'XAUUSD sell now @ 1829 Tp @ 1821 Tp2 @ 1810  Sl @ 1834',XAUUSD,1829,,,,,1821,1810,,,,1834,Sell now
14875,'5492592958',4489,'XAUUSD NEXT MOVE POSSIBLE  Still following bearish pattern our final target is 1809  lets see how market will react from our zoon',XAUUSD,1809,,,,,,,,,,,
14876,'5492592958',4490,'EURCHF sell now @ 0.96450 Tp @ 0.96050 Tp 2 @ 0.95700  Sl @ 0.86750',EURCHF,0.96450,,,,,0.96050,0.95700,,,,0.86750,Sell now
14877,'5492592958',4491,'CHFJPY Buy limit @ 162.365 tp @ 163.100 tp 2 @ 164.700  Sl @ 161.950',CHFJPY,162.365,,,,,163.100,164.700,,,,161.950,Buy limit
14878,'5492592958',4492,'NZDJPY Buy now @ 88.560 tp @ 89.200 tp 2 @ 89.900  SL @ 88.350',NZDJPY,88.560,,,,,89.200,89.900,,,,88.350,Buy now
14879,'5492592958',4493,'EURUSD sell limit @ 1.04850 other limit @2 1.04950 tp @ 1.04650 tp 2 @ 1.04350  Sl @ 1.05030',EURUSD,1.04850,1.04950,,,,1.04650,1.04350,,,,1.05030,Sell limit
9152,'5492592958',5200,'EURUSD SELL LIMIT  @ 1.04850 - 1.04950  TP :  1.04650 TP :  1.04350  SL  1.05030',EURUSD,1.04850,1.04950,,,,1.04650,1.04350,,,,1.05030,Sell limit
9153,'5492592958',5201,'EURCHF SELL NOW  @ 0.96450  TP : 0.96050 TP : 0.95700  SL :  0.86750',EURCHF,0.96450,,,,,0.96050,0.95700,,,,0.86750,Sell now
9154,'5492592958',5202,'NZDJPY BUY NOW   @ 88.560  TP : 89.200 TP : 89.900  SL : 88.350',NZDJPY,88.560,,,,,89.200,89.900,,,,88.350,Buy now
